kalimat_id,kata,sense,kalimat
1053978,sarung,1201,Pangerak yang telah bekerja sama dengan Bukhari untuk melawan pemerintah Belanda ini ketika dipanggil oleh Controleur keluar dari rumahnya dengan tombak dan parang tanpa sarung.
1053979,sarung,1201,Alergi biasanya dimulai dari ujung jari dan tidak dapat dicegah dengan penggunaan sarung tangan karena dialil disulfida dapat menembus hampir semua jenis sarung tangan komersial.
1053983,sarung,1201,"Siapa pun yang bekerja dengan logam ini harus memakai sepatu yang tidak memicu percikan, pakaian karet tahan api, sarung tangan karet, celemek, kaca mata pelindung, dan masker gas."
1053985,sarung,1201,"Warna kesukaannya adalah warna merah, yang sama seperti rambutnya, matanya, sarung tangannya, bajunya dan tentunya dengan mobilnya."
1053988,sarung,1201,Beberapa ahli dan penggemar senjata merujuk sarung gladius pada kata Latin vagina.
1053993,sarung,1201,"Kembali ke analogi memasak tadi, bila anda harus menggunakan sarung tangan sebelum menyalakan kompor ataupun memotong bawang, maka waktu yang anda butuhkan untuk memakai sarung tangan ini adalah waktu serial, yang tidak dapat dihindari."
1053997,sarung,1202,Produk yang dihasilkan untuk satu buah sarung memakan waktu 15 hari.
1053998,sarung,1202,Ciri khas Sarung Samarinda adalah bahan bakunya yang menggunakan sutera yang khusus didatangkan dari Cina.
1053999,sarung,1202,Sehelai sarung yang dihasilkan pengrajin biasanya memiliki lebar 80 centimeter dan panjang 2 meter.
1054001,sarung,1202,Kerajinan tenun sarung ini pada mulanya dibawa oleh pendatang suku Bugis dari Sulawesi yang berdiam di kawasan Tanah Rendah (sekarang bernama Samarinda Seberang) pada tahun 1668.
1054002,sarung,1202,"Meskipun Samarinda berada di Kalimantan Timur, rupanya kebudayaan menenun sarung di Samarinda tersebut dibawa oleh masyarakat Bugis yang mencari suaka di Kerajaan Kutai Kartanegara akibat perjanjian Bungaja antara Kerajaan Gowa dan Belanda sekitar abad ke-16."
1054005,sarung,1202,"Dimana pada saat Dr. Mohammad Hatta menjabat sebagai Wakil Presiden Indonesia pada saat itu berkunjung ke Samarinda, dan oleh Koperasi RUWI (Rukun Wanita Indonesia) Cabang Samarinda menyerahkan sarung samarinda bercorak Kamummu kepada Moh."
1054011,sarung,1202,Ini adalah arti dasar dari sarung yang berlaku di Indonesia atau tempat-tempat sekawasan.
1054014,sarung,1202,"Penggunaan sarung sangat luas, untuk santai di rumah hingga pada penggunaan resmi seperti ibadah atau upacara perkawinan."
1054017,sarung,1202,Sarung adalah pakaian dari komunitas pelaut di Semenanjung Malaya dekat Sumatra dan Jawa.
1054021,sarung,1202,"Kaum santri merupakan masyarakat yang paling konsisten menggunakan sarung, sedangkan kaum nasionalis abangan hampir meninggalkan sarung."
1054026,sarung,1202,Motif kain sarung yang umum adalah garis-garis yang saling melintang (kotak-kotak).
1054027,sarung,1202,Hal ini juga serupa pada gradasi bermotif papan catur seperti sarung bali.
1054032,sarung,1202,"Di Mesir, sarung berfungsi sebagai baju tidur yang hanya dipakai saat di kamar tidur."
1054033,sarung,1201,"Semafor adalah suatu cara untuk mengirim dan menerima berita dengan menggunakan bendera, dayung, batang, tangan kosong atau dengan sarung tangan."
1054038,sarung,1202,5 Lembar tapih khas Bugis dan 5 Lembar sarung songket khusus untuk upacara.
1054040,sarung,1202,"5 lembar daster bersulam emas, 5 lembar sarung songket benang emas, 1 ikat pinggang emas berukir indah."
1054045,sarung,1201,"Ada yang berupa hiasan dinding lukisan kaca, produk-produk interior seperti ukiran kayu maupun produk-produk peralatan rumah tangga seperti sarung bantal, sprei, taplak meja dan lain-lain."
1054048,sarung,1202,"Kebaya Jawa seperti yang ada sekarang telah dicatat oleh Thomas Stamford Bingley Raffles di 1817, sebagai sutra, brokat dan beludru, dengan pembukaan pusat dari blus diikat oleh bros, bukan tombol dan tombol-lubang di atas batang tubuh bungkus kemben, yang kain (dan pisahkan bungkus kain beberapa meter panjang keliru diberi istilah 'sarung di Inggris (sarung (aksen Malaysia: sarung) dijahit untuk membentuk tabung, seperti pakaian Barat)."
1054049,sarung,1202,"Mereka mengenakannya dengan sarung dan sepatu cantik bermanik-manik yang disebut ""kasut manek""."
1054054,sarung,1201,"Ia memakai sarung pistol selama berpidato, walaupun tidak membawa senjata apapun."
1054062,sarung,1201,Gagang dan sarung bendo kebanyakan dibuat dari bahan kayu.
1054067,sarung,1201,"Babs adalah kelinci betina muda berwarna pink-putih yang mengenakan blus kuning dan rok ungu, serta pita berwarna ungu (terkadang biru) di kedua ujung telinganya; dia terkadang memakai sarung tangan putih."
1054069,sarung,1201,"Tidak seperti Bugs dan Buster, dia tidak mengenakan sarung tangan putih dalam sebagian besar episode, namun untuk beberapa penyamarannya, seperti dalam “The Vanderbunnys”, “SuperBabs”, “Strange Tales of Weird Science”, “The Acme Acres Zone”, dan lain-lain, ia mengenakan sarung tangan putih."
1054070,sarung,1202,"Desainer seperti Anton Diaz dan Sebastian Gunawan menangani penggunaan kostum sarung, kebaya, dan aneka kemeja seperti yang dikenakan Jeng Tut."
1054071,sarung,1202,"Kebaya yang digunakan Tinung dan sarung yang dipakai tuan-tuan Cina dan Belanda antara lain: kebaya taman teratai, terang bulan, buketan, pucuk rebung."
1054072,sarung,1202,"Bagi jamaah perempuan yang ingin menunaikan ibadah salat, namun tidak membawa kelengkapannya, di dalam masjid sudah tersedia beberapa sarung dan mukena."
1054082,sarung,1202,"Biasanya bagian rok terbuat dari kain panjang berbahan songket, sarung atau batik dengan lipatan di satu sisi."
1054089,sarung,1202,"Miss World Beach Fashion 2013 finalis kualifikasi diumumkan pada 9 September setelah presentasi sarung Bali di Westin Resort, Nusa Dua."
1054090,sarung,1202,"Di satu sisi juga, Topa dijuluki sebagai ""Kampung Tenun"" karena di wilayah ini menjadi penghasil terbesar kerajinan Sarung Tenun khas Buton di Indonesia."
1054093,sarung,1201,"Dalam Roadblock kali ini, salah satu anggota tim harus melakukan latihan tinju, setelah pertama membungkus tangan dengan benar, anggota tim harus memukul sarung tinju dan kemudian lompat tali selama 60 detik."
922914,layar,1602,"Ia kemudian membintangi seri film layar lebar ""Tora-san"", dimulai dari film ""Otoko wa Tsurai yo"" pada tahun 1969 hingga film ke-48 yang dirilis pada tahun 1995, setahun sebelum ia meninggal dunia."
922938,layar,1602,Keajaiban video yang mendebarkan di layar Reality Display 3.5” ponsel Android-mu yang ditenagai oleh Mobile Bravia® Engine.
923073,layar,1602,"Layar itu terdiri dari satu set kapasitor terukir sebuah film tembaga pada selembar kaca, setiap kapasitor sedang dibangun sehingga konduktor datar terdekat, seperti permukaan jari, akan meningkatkan kapasitas dengan jumlah yang signifikan."
923094,layar,1602,"Di babak ini, 5 orang kontestan dari setiap kelompok diminta untuk mendandani salah seorang temannya semirip mungkin dengan gambar tokoh/karakter (termasuk penampilannya) yang tertera di layar dalam waktu 30 detik."
923204,layar,1602,"Dalam analisis tahun 2013, Engadget melihat adanya penurunan harga layar, peningkatan efisiensi tenaga layar, peningkatan daya baterai dan perubahan nilai multimedia yang merupakan faktor utama dalam popularitas phablet."
923277,layar,1602,Komputer tablet ini menggunakan sistem operasi Windows 8 besutan Microsoft yang menjalankan full windows bukan windows RT dan dilengkapi dengan prosesor AMD ( Advance Micro Devices ) serta layar Full HD.
923289,layar,1602,Cara menyimpan gambar: Buka gambar yang diterima dan lihat dalam layar penuh .
923316,layar,1601,"Meskipun demikian, para arkeolog meyakini bahwa kolonisasi pada Zaman Batu atas pulau-pulau di Laut Tengah sekitar tahun 8.000 SM hanya mungkin terwujud berkat penggunaan kapal-kapal kayuh yang cukup besar dan laik laut, bahkan mungkin pula telah diperlengkapi dengan layar."
923622,layar,1601,Suku Bugis dan Suku Makassar adalah orang Pribumi-Nusantara di Indonesia yang juga dikenal dengan teknologi mereka dalam membuat kapal layar kayu yang disebut Pinisi.
923649,layar,1601,"Fitur ini memungkinkan pesawat untuk pelayaran di ketinggian 20.000 kaki (6.000 m), jauh di atas banyak gangguan cuaca."
923754,layar,1601,Sinyal pandu berfungsi pula sebagai elemen dari sistem keselamatan dalam pelayaran dan penerbangan.
923758,layar,1601,"Pinisi,kapallayarbermotor, dan/ataukapalmotor sederhana berbendera Indonesia dengan ukuran tertentu"
923779,layar,1601,"KapalTek Sing atau ""Bintang Sejati"" adalah sebuahkapallayarbesar yang berbentuk junk yang tenggelam"
923905,layar,1602,Di Piazza Vittorio Veneto juga disediakan layar untuk menyiarkan secara langsung upacara pembukaan Universiade Musim Dingin 2007.
923939,layar,1602,"Hal ini berdampak seringnya muncul layar loading time di PlayStation (yang muncul dengan tulisan ""Now Loading"")."
923971,layar,1601,Kapallayarkecil yang mudah dikemudikan dari abad 15 yang banyak digunakan Portugis untuk melintasi pantai Afrika Barat dan Samudera Atlantik.
924038,layar,1601,"Dalam peristiwa Aksi 26 Juli 1806, iring-iringan kapal Belanda yang berlayar di sepanjang pantai selatan Sulawesi diserang dan dikalahkan oleh salah satu fregat pengintai milik Pellew, ."
924133,layar,1602,"Sedangkan debut layar lebarnya adalah ""Titik Hitam"" (2002)."
924179,layar,1601,"Secara tradisional,kapallayarcutter adalah perahu penumpang tunggal kecil."
924198,layar,1602,"Telepon ketiga, Nokia XL, diumumkan, dengan layar lebih besar, kamera menghadap ke depan, lampu kilat di belakang, dan daya tahan baterai yang lebih lama."
924201,layar,1602,"Jolie membuat debut layar lebarnya pada masa kecil bersama dengan ayahnya, Jon Voight, dalam film ""Lookin' to Get Out"" (1982)."
924229,layar,1601,"Nama ini diberikan oleh Johann Reinhold Forster dan J. Georg Adam Forster, bapak dan anak ahli botani yang mengikut kapal HMS ""Resolution"" pada pelayaran James Cook yang kedua."
924463,layar,1601,"Tahun 1720, keshogunan mendirikan pos ""bugy?"" Uraga, yang bertanggung jawab mengatur lalu lintas pelayaran dan mengatur pertahanan pantai, serta menjadi pintu masuk ke pelabuhan yang dipersenjatai dengan meriam untuk berjaga terhadap kemungkinan serangan oleh kapal-kapal asing yang melanggar kebijakan isolasi nasional Jepang."
924489,layar,1601,Akhirnya mereka berlayar pulang dan sampai di Inggris pada bulan September 1843.
924523,layar,1601,"Sekembalinya ke Quanzhou, Ibnu Batutah segera naik ke jung milik Sultan Samudra Pasai untuk berlayar balik ke Asia Tenggara."
924566,layar,1601,"Setahun sebelum kedatangan mereka, Bi Nang Un telah terlebih dulu datang di Lasem karena ikut berlayar menjelajah Bawana (dunia) bersama Dhang Puhawang Cheng Ho dari negara Tiongkok."
924663,layar,1602,"Pada bulan April 2014, whoscall dihadapkan dengan isu mengenai masalah privasi yang mengakibatkan para tokoh masyarakat membawa kasus ini ke hadapan press dikarenakan informasi pribadi mereka, termasuk di dalamnya nomor telepon dan alamat, muncul di layar panggilan masuk."
924747,layar,1602,"Akhirnya pada tahun 2013 ia berkesempatan merambah ke layar lebar lewat film ""Jangan Menangis Sinar""."
924760,layar,1601,"Sedangkan pada hari Minggu, dua hari setelah insiden, hanya terlihat sebuah kapal patroli polisi Malaysia yang berlayar normal sekitar 3 mil dari perairan Karang Unarang."
924787,layar,1602,Wajah tampan Juan setiap hari selalu tampil di layar televisi sejak memerankan Tokoh Farid dalam sinetron Tukang Bubur Naik Haji.
924803,layar,1602,Penampilannya meraih sambutan yang positif dan pujian dari para kritikus dalam peran komedi pertamanya di layar lebar.
924940,layar,1602,"Jenis layar IPS capacitive touchscreen, 16M colors."
924987,layar,1601,"Setelah penjualan dan serah-terima kekuasaan terjadi, ia pergi kepengasingan di Perth dan menginvestasikan uangnya di sebuah perusahaan pelayaran, namun bisnisnya runtuh pada tahun 1986, dan mansion keluarga Ocean House dijual untuk menutupi kerugiannya."
925060,layar,1601,Single ini juga disertifikasi Double Platinum oleh RIAJ dengan pelayaran lebih dari 500.000 copy.
925154,layar,1601,"Untuk menghubungkan Kota Batavia yang pada zaman itu berbenteng dengan kubu tersebut, sebelumnya telah dibuat terusan, yaitu Terusan Ancol, yang sampai sekarang masih dapat dilayari perahu."
925176,layar,1602,"Radar kontrol penembakan gelombang Doppler Grifo S-7 buatan Itali dipasangkan untuk varian ekspor, untuk kebutuhan dalam negeri dipasang radar buatan Tiongkok, 1153B MILSTD databus, XPS-2 head-up display (HUD), MFD/ layar serba guna."
925359,layar,1601,"Dalam ""Xia Xiyang"", Hormuz merupakan tempat tujuan paling barat dari pelayaran ketujuh yang dicatat."
925360,layar,1601,"Namun, ""Mingshi"" dan sumber-sumber lainnya masih mendeskripsikan pelayaran tersebut dengan setidaknya sebanyak 17 negara yang dikunjungi dari delapan yang disebutkan dalam ""Xia Xiyang""."
925390,layar,1601,"Dalam kasus apapun, pelayaran maritim tidaklah menghabiskan kas negara Ming."
925468,layar,1601,"Pada tahun 1942, ia berlayar sebagai bagian dari Angkatan Selatan dalam persiapan untuk Pertempuran Singapura."
925582,layar,1602,"Tembak-menembak orang-pertama (bahasa Inggris: ""first-person shooter"", FPS) adalah genre permainan video yang ciri utamanya adalah penggunaan sudut pandang orang pertama dengan tampilan layar yang mensimulasikan apa yang dilihat melalui mata karakter yang dimainkan."
925697,layar,1602,"Peran layar lebar pertama adalah sebagai resepsionis hotel dalam film Inggris, ""One Wild Oat""."
925816,layar,1602,"Wajahnya kerap menghiasi berbagai judul sinetron dan FTV-FTV di layar kaca, terutama FTV yang ditayangkan di SCTV."
925913,layar,1602,"""Sights and Sounds Pack"" mencakup ""soundtrack"", satu tema dinamis untuk layar awal PlayStation 3, dan dua avatar."
925956,layar,1601,"Namun, Tui mengejek saran Moana, karena beberapa tahun sebelumnya, ia berlayar di luar karang dengan temannya, namun mengalami badai tak kenal ampun dan kehilangan dia."
926054,layar,1602,Dan semenjak di Jakarta sudah membintangi puluhan FTV dan beberapa layar lebar lainnya.
926111,layar,1601,"Pada 1519, Juan Sebastian Elcano menyelesaikan penjelajahan Spanyol oleh Magellan untuk pelayaran ke seluruh dunia."
926121,layar,1601,Gtheborg adalah sebuahkapallayarSwedia milik Svenska Ostindiska Companiet
926133,layar,1602,Band ini pun memanfaatkan jejaring sosial untuk melebarkan sayapnya dan maju ke jenjang lebih tinggi seperti tampil di pentas sekolah hingga di depan layar kaca seperti sekarang.
926218,layar,1602,"Sejak tahun 1976, Stasiun Kereta api Beijing telah memulai serangkaian peningkatan layanan fasilitas penumpang, misalnya sistem komputer telah diatur untuk pengolahan tiket, layar monitor TV, komunikasi nirkabel, sistem penyiaran otomatis, dan perpanjangan peron stasiun kereta api dari 497 menjadi 603 meter dalam rangka untuk memenuhi kebutuhan arus transportasi."
926260,layar,1601,Di sini banyak orang dari segala usia bersama-sama membuat rakit dengan tangan dan kemudian menggunakannya berlayar melintasi danau Kineret.
926262,layar,1602,"Ia kembali ke layar kecil dan layar lebar pada 2010, membuat penampilan tamu dalam sebuah episode dari ""How I Met Your Mother"" dan membintangi film ""The Back-up Plan""."
926290,layar,1601,Semua kapal itu dimanfaatkan seluruhnya pada penghujung abad itu untuk pelayaran lintas samudra dengan tatanan perangkat layar baru dan lebih canggih sehingga jauh lebih laik-laut dalam angin dan gelombang samudra Atlantik yang garang.
926324,layar,1601,"Sampai saat ini jenis kapal ini banyak digunakan untuk kapal-kapal penumpang, perahu-perahu layar, bahkan beberapa perahu-perahu nelayan."
926345,layar,1602,"Kanjeng Raden Ayu Soemarini Soerjosoemarno, sekarang dikenal sebagai Marini Burhan Abdullah adalah seorang penyanyi yang telah tampil di panggung dan layar TV sejak tahun 1960-an dan telah merekam puluhan album, baik yang direkam di Indonesia maupun di luar negeri yang direkam di Polydor, Philips, EMI di Singapura, Tokyo, dan Kuala Lumpur."
